问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,86,12,T:System.Windows.Forms.Label,,,,,"this.label1.Margin = new System.Windows.Forms.Padding(4, 0, 4, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,86,12,T:System.Windows.Forms.Padding,,,,,"this.label1.Margin = new System.Windows.Forms.Padding(4, 0, 4, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,86,12,P:System.Windows.Forms.Control.Margin,,,,,"this.label1.Margin = new System.Windows.Forms.Padding(4, 0, 4, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,85,12,T:System.Windows.Forms.Label,,,,,"this.label1.Location = new System.Drawing.Point(15, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,85,12,P:System.Windows.Forms.Control.Location,,,,,"this.label1.Location = new System.Drawing.Point(15, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,84,12,T:System.Windows.Forms.Label,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,84,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,80,12,T:System.Windows.Forms.Button,,,,,this.button4.Click += new System.EventHandler(this.button4_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,80,12,E:System.Windows.Forms.Control.Click,,,,,this.button4.Click += new System.EventHandler(this.button4_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,79,12,T:System.Windows.Forms.Button,,,,,this.button4.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,79,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button4.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,78,12,T:System.Windows.Forms.Button,,,,,"this.button4.Text = ""获取所有UWP应用"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,78,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button4.Text = ""获取所有UWP应用"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,77,12,T:System.Windows.Forms.Button,,,,,this.button4.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,77,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button4.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,76,12,T:System.Windows.Forms.Button,,,,,"this.button4.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,76,12,P:System.Windows.Forms.Control.Size,,,,,"this.button4.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,75,12,T:System.Windows.Forms.Button,,,,,"this.button4.Name = ""button4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,75,12,P:System.Windows.Forms.Control.Name,,,,,"this.button4.Name = ""button4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,74,12,T:System.Windows.Forms.Padding,,,,,"this.button4.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,74,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.button4.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,74,12,T:System.Windows.Forms.Button,,,,,"this.button4.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,74,12,T:System.Windows.Forms.Padding,,,,,"this.button4.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,74,12,P:System.Windows.Forms.Control.Margin,,,,,"this.button4.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,73,12,T:System.Windows.Forms.Button,,,,,"this.button4.Location = new System.Drawing.Point(18, 183);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,73,12,P:System.Windows.Forms.Control.Location,,,,,"this.button4.Location = new System.Drawing.Point(18, 183);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,69,12,T:System.Windows.Forms.Button,,,,,this.button3.Click += new System.EventHandler(this.button3_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,69,12,E:System.Windows.Forms.Control.Click,,,,,this.button3.Click += new System.EventHandler(this.button3_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,68,12,T:System.Windows.Forms.Button,,,,,this.button3.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,68,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button3.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,67,12,T:System.Windows.Forms.Button,,,,,"this.button3.Text = ""回到Default桌面"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,67,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button3.Text = ""回到Default桌面"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,66,12,T:System.Windows.Forms.Button,,,,,this.button3.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,66,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button3.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,65,12,T:System.Windows.Forms.Button,,,,,"this.button3.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,65,12,P:System.Windows.Forms.Control.Size,,,,,"this.button3.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,64,12,T:System.Windows.Forms.Button,,,,,"this.button3.Name = ""button3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,64,12,P:System.Windows.Forms.Control.Name,,,,,"this.button3.Name = ""button3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,63,12,T:System.Windows.Forms.Padding,,,,,"this.button3.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,63,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.button3.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,63,12,T:System.Windows.Forms.Button,,,,,"this.button3.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,63,12,T:System.Windows.Forms.Padding,,,,,"this.button3.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,63,12,P:System.Windows.Forms.Control.Margin,,,,,"this.button3.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,"this.button3.Location = new System.Drawing.Point(18, 142);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,62,12,P:System.Windows.Forms.Control.Location,,,,,"this.button3.Location = new System.Drawing.Point(18, 142);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,58,12,T:System.Windows.Forms.Button,,,,,this.button2.Click += new System.EventHandler(this.button2_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,58,12,E:System.Windows.Forms.Control.Click,,,,,this.button2.Click += new System.EventHandler(this.button2_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,57,12,T:System.Windows.Forms.Button,,,,,this.button2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,57,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,56,12,T:System.Windows.Forms.Button,,,,,"this.button2.Text = ""进入另一个桌面"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,56,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button2.Text = ""进入另一个桌面"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,55,12,T:System.Windows.Forms.Button,,,,,this.button2.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,55,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button2.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,54,12,T:System.Windows.Forms.Button,,,,,"this.button2.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,54,12,P:System.Windows.Forms.Control.Size,,,,,"this.button2.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,53,12,T:System.Windows.Forms.Button,,,,,"this.button2.Name = ""button2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,53,12,P:System.Windows.Forms.Control.Name,,,,,"this.button2.Name = ""button2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,52,12,T:System.Windows.Forms.Padding,,,,,"this.button2.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,52,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.button2.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,52,12,T:System.Windows.Forms.Button,,,,,"this.button2.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,52,12,T:System.Windows.Forms.Padding,,,,,"this.button2.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,52,12,P:System.Windows.Forms.Control.Margin,,,,,"this.button2.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,51,12,T:System.Windows.Forms.Button,,,,,"this.button2.Location = new System.Drawing.Point(18, 101);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,51,12,P:System.Windows.Forms.Control.Location,,,,,"this.button2.Location = new System.Drawing.Point(18, 101);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,47,12,T:System.Windows.Forms.Button,,,,,this.button1.Click += new System.EventHandler(this.button1_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,47,12,E:System.Windows.Forms.Control.Click,,,,,this.button1.Click += new System.EventHandler(this.button1_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,46,12,T:System.Windows.Forms.Button,,,,,this.button1.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,46,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button1.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,45,12,T:System.Windows.Forms.Button,,,,,"this.button1.Text = ""在另一个桌面启动cmd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,45,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button1.Text = ""在另一个桌面启动cmd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,44,12,T:System.Windows.Forms.Button,,,,,this.button1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,44,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,43,12,T:System.Windows.Forms.Button,,,,,"this.button1.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,43,12,P:System.Windows.Forms.Control.Size,,,,,"this.button1.Size = new System.Drawing.Size(217, 33);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,42,12,T:System.Windows.Forms.Button,,,,,"this.button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,42,12,P:System.Windows.Forms.Control.Name,,,,,"this.button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,41,12,T:System.Windows.Forms.Padding,,,,,"this.button1.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,41,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.button1.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,41,12,T:System.Windows.Forms.Button,,,,,"this.button1.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,41,12,T:System.Windows.Forms.Padding,,,,,"this.button1.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\Win32APIDesktop.Designer.cs,41,12,P:System.Windows.Forms.Control.Margin,,,,,"this.button1.Margin = new System.Windows.Forms.Padding(4, 4, 4, 4);"
